p0 3.575944901 2.03204298 1.662795067
p1 3.079929352 14.36285019 0.01024523098
p2 1.339174271 26.12295532 -3.115403652
p3 -9.810525894 24.67626762 -1.421335936
p4 -23.90776062 21.01179123 0.08168436587
p5 -16.92770195 19.97692871 0.06519382447
p6 -14.21220779 13.40367317 -0.08217341453
p7 -15.29361629 10.13452911 -0.03030567802
p8 -15.15995693 4.300209045 -0.1809898615
p9 -15.14777279 -0.04424095154 -0.07922425121
